,baseline_short_slightly_freer,long_freer_probe,long_neutral_push,long_continuation_push,long_trend_capture,long_balanced_capture
2023-09-13 20:00:00+00:00,10274.797330007166,10679.359375384274,11346.303399796767,10786.396223212672,11408.839863851326,11772.575718536411
2023-09-14 00:00:00+00:00,10274.797330007166,10679.359375384274,11346.303399796767,10786.396223212672,11408.839863851326,11772.575718536411
2023-09-14 04:00:00+00:00,10274.797330007166,10679.359375384274,11346.303399796767,10786.396223212672,11408.839863851326,11772.575718536411
2023-09-14 08:00:00+00:00,10274.797330007166,10679.359375384274,11346.303399796767,10786.396223212672,11408.839863851326,11772.575718536411
2023-09-14 12:00:00+00:00,10274.797330007166,10679.359375384274,11346.303399796767,10786.396223212672,11408.839863851326,11772.575718536411
2023-09-14 16:00:00+00:00,10274.797330007166,10679.359375384274,11346.303399796767,10786.396223212672,11408.839863851326,11772.575718536411
2023-09-14 20:00:00+00:00,10274.797330007166,10679.359375384274,11346.303399796767,10786.396223212672,11408.839863851326,11772.575718536411
2023-09-15 00:00:00+00:00,10274.797330007166,10679.359375384274,11346.303399796767,10786.396223212672,11408.839863851326,11772.575718536411
2023-09-15 04:00:00+00:00,10274.797330007166,10679.359375384274,11346.303399796767,10786.396223212672,11408.839863851326,11772.575718536411
2023-09-15 08:00:00+00:00,10274.797330007166,10679.359375384274,11346.303399796767,10786.396223212672,11408.839863851326,11772.575718536411
2023-09-15 12:00:00+00:00,10274.797330007166,10679.359375384274,11346.303399796767,10786.396223212672,11408.839863851326,11772.575718536411
2023-09-15 16:00:00+00:00,10274.797330007166,10679.359375384274,11346.303399796767,10786.396223212672,11408.839863851326,11772.575718536411
2023-09-15 20:00:00+00:00,10274.797330007166,10679.359375384274,11346.303399796767,10786.396223212672,11408.839863851326,11772.575718536411
2023-09-16 00:00:00+00:00,10274.797330007166,10679.359375384274,11346.303399796767,10786.396223212672,11408.839863851326,11772.575718536411
2023-09-16 04:00:00+00:00,10274.797330007166,10679.359375384274,11346.303399796767,10786.396223212672,11408.839863851326,11772.575718536411
2023-09-16 08:00:00+00:00,10274.797330007166,10679.359375384274,11346.303399796767,10786.396223212672,11408.839863851326,11772.575718536411
2023-09-16 12:00:00+00:00,10274.797330007166,10679.359375384274,11346.303399796767,10786.396223212672,11408.839863851326,11772.575718536411
2023-09-16 16:00:00+00:00,10274.797330007166,10679.359375384274,11346.303399796767,10786.396223212672,11408.839863851326,11772.575718536411
2023-09-16 20:00:00+00:00,10274.797330007166,10679.359375384274,11346.303399796767,10786.396223212672,11408.839863851326,11772.575718536411
2023-09-17 00:00:00+00:00,10274.797330007166,10679.359375384274,11346.303399796767,10786.396223212672,11408.839863851326,11772.575718536411
2023-09-17 04:00:00+00:00,10274.797330007166,10679.359375384274,11346.303399796767,10786.396223212672,11408.839863851326,11772.575718536411
2023-09-17 08:00:00+00:00,10274.797330007166,10679.359375384274,11346.303399796767,10786.396223212672,11408.839863851326,11772.575718536411
2023-09-17 12:00:00+00:00,10274.797330007166,10679.359375384274,11346.303399796767,10786.396223212672,11408.839863851326,11772.575718536411
2023-09-17 16:00:00+00:00,10271.398663374193,10675.819097641594,11342.550705389525,10782.820542692565,11405.051766666658,11768.681413019463
2023-09-17 20:00:00+00:00,10266.994929761713,10671.231875128593,11337.688249525745,10778.187447954435,11400.143438577748,11763.635468255163
2023-09-18 00:00:00+00:00,10269.287020838834,10673.619470000593,11340.219100090064,10780.598918775157,11402.69816509079,11766.261822614362
2023-09-18 04:00:00+00:00,10281.88786068272,10686.745344837975,11354.13252741769,10793.856052360912,11416.742851166786,11780.700284935483
2023-09-18 08:00:00+00:00,10287.21586068272,10692.295344837976,11360.01552741769,10799.461552360912,11422.681351166786,11786.805284935483
2023-09-18 12:00:00+00:00,10333.559418809791,10740.569884553675,11411.186539516331,10848.218837473769,11474.335108662586,11839.907278622753
2023-09-18 16:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-18 20:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-19 00:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-19 04:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-19 08:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-19 12:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-19 16:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-19 20:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-20 00:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-20 04:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-20 08:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-20 12:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-20 16:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-20 20:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-21 00:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-21 04:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-21 08:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-21 12:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-21 16:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-21 20:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-22 00:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-22 04:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-22 08:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-22 12:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-22 16:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-22 20:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-23 00:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-23 04:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-23 08:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-23 12:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-23 16:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-23 20:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-24 00:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-24 04:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-24 08:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-24 12:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-24 16:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-24 20:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-25 00:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-25 04:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-25 08:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-25 12:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-25 16:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-25 20:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-26 00:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-26 04:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-26 08:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-26 12:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-26 16:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-26 20:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-27 00:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-27 04:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-27 08:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-27 12:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-27 16:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-27 20:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-28 00:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-28 04:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-28 08:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-28 12:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-28 16:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-28 20:00:00+00:00,10332.224592800447,10739.179001108547,11409.711521107412,10846.813935568543,11472.846062166554,11838.376138427288
2023-09-29 00:00:00+00:00,10325.005797598855,10731.656256635308,11401.732852726705,10839.215203777394,11464.867393785848,11830.093520774933
2023-09-29 04:00:00+00:00,10318.731221980663,10725.117488359509,11394.797795464496,10832.610387337192,11457.857947144656,11822.894270855117
2023-09-29 08:00:00+00:00,10340.058721980664,10747.342988359509,11418.370295464496,10855.060387337193,11481.654947144656,11847.364770855116
2023-09-29 12:00:00+00:00,10320.136975223864,10726.58243121295,11396.351522733295,10834.090127593192,11459.426471816018,11824.507187734156
2023-09-29 16:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-09-29 20:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-09-30 00:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-09-30 04:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-09-30 08:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-09-30 12:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-09-30 16:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-09-30 20:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-01 00:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-01 04:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-01 08:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-01 12:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-01 16:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-01 20:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-02 00:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-02 04:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-02 08:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-02 12:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-02 16:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-02 20:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-03 00:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-03 04:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-03 08:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-03 12:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-03 16:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-03 20:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-04 00:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-04 04:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-04 08:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-04 12:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-04 16:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-04 20:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-05 00:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-05 04:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-05 08:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-05 12:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-05 16:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-05 20:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-06 00:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-06 04:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-06 08:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-06 12:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-06 16:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-06 20:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-07 00:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-07 04:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-07 08:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-07 12:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-07 16:00:00+00:00,10295.821294547612,10701.242932402962,11369.476296722703,10808.49467424977,11432.29529127199,11796.608143589825
2023-10-07 20:00:00+00:00,10288.777575912905,10693.969527291036,11361.743518656342,10801.144706978772,11432.29529127199,11788.56911688717
2023-10-08 00:00:00+00:00,10297.370375912904,10702.842527291035,11371.176918656342,10810.111106978771,11432.29529127199,11798.376116887172
2023-10-08 04:00:00+00:00,10307.187903739064,10712.980191894136,11381.954856813321,10820.35548384085,11443.284599702176,11809.580904080072
2023-10-08 08:00:00+00:00,10292.758058764306,10698.079808496286,11366.113396569292,10805.298254301972,11427.286293317116,11793.112059271922
2023-10-08 12:00:00+00:00,10284.236227939244,10689.280091883451,11356.757908380907,10796.40590909321,11417.838176532809,11783.38605669984
2023-10-08 16:00:00+00:00,10291.854109331363,10697.146382451401,11365.121017300518,10804.35500271977,11426.284088511029,11792.08037785389
2023-10-08 20:00:00+00:00,10291.745153171267,10697.03387337304,11365.00140238563,10804.241309335323,11426.163289290052,11791.95602571465
2023-10-09 00:00:00+00:00,10293.675429825425,10699.02709383114,11367.12051045161,10806.255511061403,11428.303378624012,11794.159058852549
2023-10-09 04:00:00+00:00,10294.231979292315,10699.601791650211,11367.731504975043,10806.836258331201,11428.920422598174,11794.794251178891
2023-10-09 08:00:00+00:00,10284.277579292317,10689.322791650211,11356.803304975043,10796.449058331202,11417.884022598173,11783.43325117889
2023-10-09 12:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-09 16:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-09 20:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-10 00:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-10 04:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-10 08:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-10 12:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-10 16:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-10 20:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-11 00:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-11 04:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-11 08:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-11 12:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-11 16:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-11 20:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-12 00:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-12 04:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-12 08:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-12 12:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-12 16:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-12 20:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-13 00:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-13 04:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-13 08:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-13 12:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-13 16:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-13 20:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-14 00:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-14 04:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-14 08:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-14 12:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-14 16:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-14 20:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-15 00:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-15 04:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-15 08:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-15 12:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-15 16:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-15 20:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-16 00:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-16 04:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-16 08:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-16 12:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-16 16:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-16 20:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-17 00:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-17 04:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-17 08:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-17 12:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-17 16:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-17 20:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-18 00:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-18 04:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-18 08:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-18 12:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-18 16:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-18 20:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-19 00:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-19 04:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
2023-10-19 08:00:00+00:00,10282.963103819015,10687.964977676067,11355.358747352748,10795.076793210468,11416.424999208448,11781.930816167142
