,baseline,lighter_short_010,trend_scale_155,breakout_022_exit3,confirm3_trail16,trail16_short010,breakout018_trend165,governor_earlier_short010,balanced_local_best
2024-02-25 16:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-02-25 20:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-02-26 00:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-02-26 04:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-02-26 08:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-02-26 12:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-02-26 16:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-02-26 20:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-02-27 00:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-02-27 04:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-02-27 08:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-02-27 12:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-02-27 16:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-02-27 20:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-02-28 00:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-02-28 04:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-02-28 08:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-02-28 12:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-02-28 16:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-02-28 20:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-02-29 00:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-02-29 04:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-02-29 08:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-02-29 12:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-02-29 16:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-02-29 20:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-01 00:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-01 04:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-01 08:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-01 12:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-01 16:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-01 20:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-02 00:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-02 04:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-02 08:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-02 12:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-02 16:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-02 20:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-03 00:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-03 04:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-03 08:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-03 12:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-03 16:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-03 20:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-04 00:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-04 04:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-04 08:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-04 12:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-04 16:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-04 20:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-05 00:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-05 04:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-05 08:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-05 12:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-05 16:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-05 20:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-06 00:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-06 04:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-06 08:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-06 12:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-06 16:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-06 20:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-07 00:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-07 04:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-07 08:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-07 12:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-07 16:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-07 20:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-08 00:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-08 04:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-08 08:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-08 12:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-08 16:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-08 20:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-09 00:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-09 04:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-09 08:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-09 12:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-09 16:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-09 20:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-10 00:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-10 04:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-10 08:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-10 12:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-10 16:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-10 20:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-11 00:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-11 04:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-11 08:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-11 12:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-11 16:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-11 20:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-12 00:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-12 04:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-12 08:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-12 12:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-12 16:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-12 20:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-13 00:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-13 04:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-13 08:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-13 12:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-13 16:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-13 20:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-14 00:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-14 04:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-14 08:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-14 12:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-14 16:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-14 20:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-15 00:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-15 04:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-15 08:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-15 12:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-15 16:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-15 20:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-16 00:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-16 04:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-16 08:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-16 12:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-16 16:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-16 20:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-17 00:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-17 04:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-17 08:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-17 12:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-17 16:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-17 20:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-18 00:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-18 04:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-18 08:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-18 12:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-18 16:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-18 20:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-19 00:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-19 04:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-19 08:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-19 12:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-19 16:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-19 20:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-20 00:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-20 04:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-20 08:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-20 12:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-20 16:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-20 20:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-21 00:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-21 04:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-21 08:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-21 12:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-21 16:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-21 20:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-22 00:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-22 04:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-22 08:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
2024-03-22 12:00:00+00:00,12564.56049988787,12627.047332584702,12349.985900064665,12624.269798155434,11943.483451748372,11982.453631348306,9770.940879134134,12383.048566328955,11542.79777210093
