,main_v43,xuyujian_v71_ref,wzy_v71_risk_adjusted
2023-03-24 16:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-24 20:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-25 00:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-25 04:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-25 08:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-25 12:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-25 16:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-25 20:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-26 00:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-26 04:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-26 08:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-26 12:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-26 16:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-26 20:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-27 00:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-27 04:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-27 08:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-27 12:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-27 16:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-27 20:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-28 00:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-28 04:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-28 08:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-28 12:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-28 16:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-28 20:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-29 00:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-29 04:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-29 08:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-29 12:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-29 16:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-29 20:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-30 00:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-30 04:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-30 08:00:00+00:00,43894.73825632578,17465.72972508678,16241.627178421759
2023-03-30 12:00:00+00:00,43894.73825632578,17465.72972508678,16228.29756383606
2023-03-30 16:00:00+00:00,43894.73825632578,17465.72972508678,16164.24205016381
2023-03-30 20:00:00+00:00,43894.73825632578,17465.72972508678,16080.710712093229
2023-03-31 00:00:00+00:00,43894.73825632578,17465.72972508678,16080.710712093229
2023-03-31 04:00:00+00:00,43894.73825632578,17465.72972508678,16080.710712093229
2023-03-31 08:00:00+00:00,43894.73825632578,17465.72972508678,16080.710712093229
2023-03-31 12:00:00+00:00,43894.73825632578,17465.72972508678,16080.710712093229
2023-03-31 16:00:00+00:00,43894.73825632578,17465.72972508678,16167.299775788544
2023-03-31 20:00:00+00:00,43894.73825632578,17465.72972508678,16160.616420682705
2023-04-01 00:00:00+00:00,43894.73825632578,17465.72972508678,16162.399870297304
2023-04-01 04:00:00+00:00,43894.73825632578,17465.72972508678,16172.993274850165
2023-04-01 08:00:00+00:00,43894.73825632578,17465.72972508678,16155.477274850165
2023-04-01 12:00:00+00:00,43894.73825632578,17465.72972508678,16147.377391740165
2023-04-01 16:00:00+00:00,43894.73825632578,17465.72972508678,16151.122191740164
2023-04-01 20:00:00+00:00,43894.73825632578,17465.72972508678,16147.481629329324
2023-04-02 00:00:00+00:00,43894.73825632578,17465.72972508678,16158.867029329325
2023-04-02 04:00:00+00:00,43894.73825632578,17465.72972508678,16161.698628811879
2023-04-02 08:00:00+00:00,43894.73825632578,17465.72972508678,16152.239994054598
2023-04-02 12:00:00+00:00,43894.73825632578,17465.72972508678,16143.551074673289
2023-04-02 16:00:00+00:00,43894.73825632578,17465.72972508678,16108.741869980398
2023-04-02 20:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-03 00:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-03 04:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-03 08:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-03 12:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-03 16:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-03 20:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-04 00:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-04 04:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-04 08:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-04 12:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-04 16:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-04 20:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-05 00:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-05 04:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-05 08:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-05 12:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-05 16:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-05 20:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-06 00:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-06 04:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-06 08:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-06 12:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-06 16:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-06 20:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-07 00:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-07 04:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-07 08:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-07 12:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-07 16:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-07 20:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-08 00:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-08 04:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-08 08:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-08 12:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-08 16:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-08 20:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-09 00:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-09 04:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-09 08:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-09 12:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-09 16:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-09 20:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-10 00:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-10 04:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-10 08:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-10 12:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-10 16:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-10 20:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-11 00:00:00+00:00,43894.73825632578,17465.72972508678,16069.88256833546
2023-04-11 04:00:00+00:00,43894.73825632578,17532.937722806346,16625.377243364514
2023-04-11 08:00:00+00:00,43872.512070086574,17531.540078889095,16613.825288538268
2023-04-11 12:00:00+00:00,43749.278798606574,17523.718277979096,16549.175709588264
2023-04-11 16:00:00+00:00,44062.7590761747,17543.615342228884,16713.631036550814
2023-04-11 20:00:00+00:00,43917.27508722306,17534.38125484724,16637.308477580074
2023-04-12 00:00:00+00:00,44073.71630724043,17544.310814148863,16719.379324868976
2023-04-12 04:00:00+00:00,43434.2780676238,17503.724708266458,16383.922735432794
2023-04-12 08:00:00+00:00,43583.8916676238,17513.22090826646,16462.411735432794
2023-04-12 12:00:00+00:00,43637.7597636046,17516.63999726006,16490.67155262479
2023-04-12 16:00:00+00:00,43505.016091425525,17508.214556927447,16421.032709059346
2023-04-12 20:00:00+00:00,43129.30717977256,17484.367747768127,16223.931531313943
2023-04-13 00:00:00+00:00,43266.026166759955,17497.421347768126,16311.536079508043
2023-04-13 04:00:00+00:00,43566.518779375016,17524.421600857622,16497.782723268232
2023-04-13 08:00:00+00:00,43557.248625588894,17523.588646941633,16492.037041153853
2023-04-13 12:00:00+00:00,43709.01947057429,17537.22575831868,16586.10527881595
2023-04-13 16:00:00+00:00,44165.86230499381,17578.27459490772,16869.258478144435
2023-04-13 20:00:00+00:00,43922.068114212896,17562.12126166502,16715.95515687667
2023-04-14 00:00:00+00:00,43985.02854713194,17568.17766166502,16755.42225506786
2023-04-14 04:00:00+00:00,44540.04329731505,17615.502005213115,17084.72930249638
2023-04-14 08:00:00+00:00,44733.19358384062,17623.631361879525,17084.72930249638
2023-04-14 12:00:00+00:00,44904.408931787286,17630.543928797448,17084.72930249638
2023-04-14 16:00:00+00:00,42875.84408793426,17548.64361788111,17084.72930249638
2023-04-14 20:00:00+00:00,42837.5263978581,17560.125936166023,17084.72930249638
2023-04-15 00:00:00+00:00,42905.57236079331,17580.92168783229,17122.267892667307
2023-04-15 04:00:00+00:00,42864.758241612806,17568.448349953844,17100.036501346534
2023-04-15 08:00:00+00:00,42891.27003258025,17576.403698870323,17114.521528360143
2023-04-15 12:00:00+00:00,42865.30598459549,17568.64614794805,17100.325737896932
2023-04-15 16:00:00+00:00,42840.10688673905,17561.11714919826,17086.548182361603
2023-04-15 20:00:00+00:00,42838.17235257905,17560.539148138258,17085.490479741602
2023-04-16 00:00:00+00:00,42819.898699435485,17555.07933713805,17075.49939702693
2023-04-16 04:00:00+00:00,42802.717194798555,17549.945838801406,17066.105444288445
2023-04-16 08:00:00+00:00,42842.913594798556,17561.955738801404,17088.082744288444
2023-04-16 12:00:00+00:00,42786.956919438555,17545.236976041404,17057.488545768447
2023-04-16 16:00:00+00:00,42838.469319438555,17560.627876041406,17085.652845768447
2023-04-16 20:00:00+00:00,42828.23756414336,17557.570827203202,17080.058654357046
2023-04-17 00:00:00+00:00,42820.93172158136,17555.387983998702,17076.064199785545
2023-04-17 04:00:00+00:00,42624.93779421863,17507.081431549603,16980.65239404432
2023-04-17 08:00:00+00:00,42624.93779421863,17504.775948744296,16980.65239404432
2023-04-17 12:00:00+00:00,42624.93779421863,17504.775948744296,16980.65239404432
2023-04-17 16:00:00+00:00,42624.93779421863,17504.775948744296,16980.65239404432
2023-04-17 20:00:00+00:00,42624.93779421863,17504.775948744296,16980.65239404432
2023-04-18 00:00:00+00:00,42624.93779421863,17504.775948744296,16980.65239404432
2023-04-18 04:00:00+00:00,42624.93779421863,17504.775948744296,16980.65239404432
2023-04-18 08:00:00+00:00,42624.93779421863,17504.775948744296,16980.65239404432
2023-04-18 12:00:00+00:00,42624.93779421863,17504.775948744296,16980.65239404432
2023-04-18 16:00:00+00:00,42266.4953785452,17504.775948744296,16980.65239404432
2023-04-18 20:00:00+00:00,42335.05809659384,17504.775948744296,16980.65239404432
2023-04-19 00:00:00+00:00,42616.99925646411,17504.775948744296,16980.65239404432
2023-04-19 04:00:00+00:00,42308.73442308452,17504.775948744296,16980.65239404432
2023-04-19 08:00:00+00:00,42062.2900999769,17504.775948744296,16980.65239404432
2023-04-19 12:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-19 16:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-19 20:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-20 00:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-20 04:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-20 08:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-20 12:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-20 16:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-20 20:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-21 00:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-21 04:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-21 08:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-21 12:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-21 16:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-21 20:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-22 00:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-22 04:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-22 08:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-22 12:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-22 16:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-22 20:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-23 00:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-23 04:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-23 08:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-23 12:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-23 16:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-23 20:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-24 00:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-24 04:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-24 08:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-24 12:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-24 16:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-24 20:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-25 00:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-25 04:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-25 08:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-25 12:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-25 16:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-25 20:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-26 00:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-26 04:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-26 08:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-26 12:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-26 16:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-26 20:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-27 00:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-27 04:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-27 08:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-27 12:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-27 16:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-27 20:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-28 00:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-28 04:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-28 08:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-28 12:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-28 16:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-28 20:00:00+00:00,41057.633284577,17504.775948744296,16980.65239404432
2023-04-29 00:00:00+00:00,41050.38112963816,17504.775948744296,16980.65239404432
2023-04-29 04:00:00+00:00,41062.72037764771,17504.775948744296,16980.65239404432
2023-04-29 08:00:00+00:00,41063.69558805171,17504.775948744296,16980.65239404432
2023-04-29 12:00:00+00:00,41059.449215623965,17504.775948744296,16980.65239404432
2023-04-29 16:00:00+00:00,41038.08464756697,17504.775948744296,16980.65239404432
2023-04-29 20:00:00+00:00,41024.09716437587,17504.775948744296,16980.65239404432
2023-04-30 00:00:00+00:00,41020.74674163587,17504.775948744296,16980.65239404432
2023-04-30 04:00:00+00:00,41013.862932707816,17504.775948744296,16980.65239404432
2023-04-30 08:00:00+00:00,41013.862932707816,17504.775948744296,16980.65239404432
2023-04-30 12:00:00+00:00,41013.862932707816,17504.775948744296,16980.65239404432
2023-04-30 16:00:00+00:00,41013.862932707816,17504.775948744296,16980.65239404432
2023-04-30 20:00:00+00:00,41013.862932707816,17504.775948744296,16980.65239404432
2023-05-01 00:00:00+00:00,41013.862932707816,17504.775948744296,16980.65239404432
2023-05-01 04:00:00+00:00,41013.862932707816,17504.775948744296,16980.65239404432
2023-05-01 08:00:00+00:00,41013.862932707816,17504.775948744296,16980.65239404432
2023-05-01 12:00:00+00:00,41013.862932707816,17504.775948744296,16980.65239404432
2023-05-01 16:00:00+00:00,41013.862932707816,17504.775948744296,16980.65239404432
2023-05-01 20:00:00+00:00,41013.862932707816,17504.775948744296,16980.65239404432
2023-05-02 00:00:00+00:00,41013.862932707816,17504.775948744296,16965.49550829678
2023-05-02 04:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-02 08:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-02 12:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-02 16:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-02 20:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-03 00:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-03 04:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-03 08:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-03 12:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-03 16:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-03 20:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-04 00:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-04 04:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-04 08:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-04 12:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-04 16:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-04 20:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-05 00:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-05 04:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-05 08:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-05 12:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-05 16:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-05 20:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-06 00:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-06 04:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-06 08:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-06 12:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-06 16:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-06 20:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-07 00:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-07 04:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-07 08:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-07 12:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-07 16:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-07 20:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-08 00:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-08 04:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-08 08:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-08 12:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-08 16:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-08 20:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-09 00:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-09 04:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-09 08:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-09 12:00:00+00:00,41013.862932707816,17504.775948744296,16964.528206469862
2023-05-09 16:00:00+00:00,41013.862932707816,17548.741544002223,16986.789267359953
2023-05-09 20:00:00+00:00,41013.862932707816,17497.913316544174,16961.05345598879
2023-05-10 00:00:00+00:00,41013.862932707816,17512.791718170374,16968.58682390079
2023-05-10 04:00:00+00:00,41013.862932707816,17504.135192417223,16964.203772886536
2023-05-10 08:00:00+00:00,41013.862932707816,17525.879926212743,16975.213764681735
2023-05-10 12:00:00+00:00,41013.862932707816,17505.431247965982,16964.860003544134
2023-05-10 16:00:00+00:00,41013.862932707816,17429.897679416463,16935.393136034705
2023-05-10 20:00:00+00:00,41013.862932707816,17427.739616877945,16935.393136034705
2023-05-11 00:00:00+00:00,41013.862932707816,17427.739616877945,16935.393136034705
2023-05-11 04:00:00+00:00,41013.862932707816,17427.739616877945,16935.393136034705
2023-05-11 08:00:00+00:00,41013.862932707816,17427.739616877945,16935.393136034705
2023-05-11 12:00:00+00:00,41013.862932707816,17427.739616877945,16939.18580693727
2023-05-11 16:00:00+00:00,41013.862932707816,17427.739616877945,16957.01537116779
2023-05-11 20:00:00+00:00,41013.862932707816,17427.739616877945,16985.114002330036
2023-05-12 00:00:00+00:00,41013.862932707816,17427.739616877945,16974.570267044204
2023-05-12 04:00:00+00:00,41013.862932707816,17427.739616877945,17005.613426764645
2023-05-12 08:00:00+00:00,41013.862932707816,17427.739616877945,17028.277226764643
2023-05-12 12:00:00+00:00,41013.862932707816,17427.739616877945,17024.820585283578
2023-05-12 16:00:00+00:00,41013.862932707816,17427.739616877945,17027.01362628626
2023-05-12 20:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-13 00:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-13 04:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-13 08:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-13 12:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-13 16:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-13 20:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-14 00:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-14 04:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-14 08:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-14 12:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-14 16:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-14 20:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-15 00:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-15 04:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-15 08:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-15 12:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-15 16:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-15 20:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-16 00:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-16 04:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-16 08:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-16 12:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-16 16:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-16 20:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-17 00:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-17 04:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-17 08:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-17 12:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-17 16:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-17 20:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-18 00:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-18 04:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-18 08:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-18 12:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-18 16:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-18 20:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-19 00:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-19 04:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-19 08:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-19 12:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-19 16:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-19 20:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-20 00:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-20 04:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-20 08:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
2023-05-20 12:00:00+00:00,41013.862932707816,17427.739616877945,17049.080072197536
