,main_v43,xuyujian_v71_ref,wzy_v71_initial_confirm
2022-10-13 04:00:00+00:00,35939.43634882678,14218.456952591578,12884.449266755846
2022-10-13 08:00:00+00:00,35939.43634882678,14218.456952591578,12890.687663904597
2022-10-13 12:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-13 16:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-13 20:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-14 00:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-14 04:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-14 08:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-14 12:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-14 16:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-14 20:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-15 00:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-15 04:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-15 08:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-15 12:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-15 16:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-15 20:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-16 00:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-16 04:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-16 08:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-16 12:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-16 16:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-16 20:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-17 00:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-17 04:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-17 08:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-17 12:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-17 16:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-17 20:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-18 00:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-18 04:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-18 08:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-18 12:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-18 16:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-18 20:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-19 00:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-19 04:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-19 08:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-19 12:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-19 16:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-19 20:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-20 00:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-20 04:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-20 08:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-20 12:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-20 16:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-20 20:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-21 00:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-21 04:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-21 08:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-21 12:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-21 16:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-21 20:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-22 00:00:00+00:00,35939.43634882678,14218.456952591578,12921.28896187105
2022-10-22 04:00:00+00:00,35939.43634882678,14219.104783744568,12921.44182090715
2022-10-22 08:00:00+00:00,35939.43634882678,14218.078002147247,12921.19954659767
2022-10-22 12:00:00+00:00,35939.43634882678,14217.048612666682,12920.956656944953
2022-10-22 16:00:00+00:00,35939.43634882678,14212.089701277182,12919.786576729452
2022-10-22 20:00:00+00:00,35939.43634882678,14216.5091545063,12920.829369064413
2022-10-23 00:00:00+00:00,35939.43634882678,14214.68842936743,12920.399759761984
2022-10-23 04:00:00+00:00,35939.43634882678,14215.315689015031,12920.547764847373
2022-10-23 08:00:00+00:00,35939.43634882678,14218.662687226752,12921.337505998452
2022-10-23 12:00:00+00:00,35939.43634882678,14219.457662757568,12921.525084494488
2022-10-23 16:00:00+00:00,35939.43634882678,14216.034417243707,12920.717352406948
2022-10-23 20:00:00+00:00,35939.43634882678,14188.481548575419,12915.858074339283
2022-10-24 00:00:00+00:00,35939.43634882678,14187.557937755633,12915.858074339283
2022-10-24 04:00:00+00:00,35939.43634882678,14187.557937755633,12915.858074339283
2022-10-24 08:00:00+00:00,35939.43634882678,14187.557937755633,12915.858074339283
2022-10-24 12:00:00+00:00,35939.43634882678,14187.557937755633,12915.858074339283
2022-10-24 16:00:00+00:00,35939.43634882678,14187.557937755633,12915.858074339283
2022-10-24 20:00:00+00:00,35939.43634882678,14187.557937755633,12915.858074339283
2022-10-25 00:00:00+00:00,35939.43634882678,14187.557937755633,12915.858074339283
2022-10-25 04:00:00+00:00,35939.43634882678,14187.557937755633,12915.858074339283
2022-10-25 08:00:00+00:00,35939.43634882678,14187.557937755633,12915.858074339283
2022-10-25 12:00:00+00:00,35939.43634882678,14187.557937755633,12915.858074339283
2022-10-25 16:00:00+00:00,35939.43634882678,14187.557937755633,12915.858074339283
2022-10-25 20:00:00+00:00,35939.43634882678,14187.557937755633,12915.858074339283
2022-10-26 00:00:00+00:00,35939.43634882678,14187.557937755633,12915.858074339283
2022-10-26 04:00:00+00:00,36070.57632592693,14187.557937755633,12915.858074339283
2022-10-26 08:00:00+00:00,36162.17141605603,14187.557937755633,12915.858074339283
2022-10-26 12:00:00+00:00,36407.993814202186,14187.557937755633,12915.858074339283
2022-10-26 16:00:00+00:00,36629.55529354031,14187.557937755633,13217.091321686665
2022-10-26 20:00:00+00:00,36165.849878347326,14187.557937755633,13103.258767497948
2022-10-27 00:00:00+00:00,36225.50867834733,14187.557937755633,13120.689367497951
2022-10-27 04:00:00+00:00,36158.97709847785,14187.557937755633,13101.250737219216
2022-10-27 08:00:00+00:00,36030.65112707639,14187.557937755633,13050.08578312402
2022-10-27 12:00:00+00:00,35799.14225562192,14187.557937755633,12939.36414895014
2022-10-27 16:00:00+00:00,35639.635450016576,14187.557937755633,12863.078285399759
2022-10-27 20:00:00+00:00,35811.683666887235,14187.557937755633,12945.362215207464
2022-10-28 00:00:00+00:00,34929.380666887235,14187.557937755633,12667.486617331997
2022-10-28 04:00:00+00:00,34926.04569611058,14187.557937755633,12667.486617331997
2022-10-28 08:00:00+00:00,34489.27767965055,14187.557937755633,12667.486617331997
2022-10-28 12:00:00+00:00,34489.27767965055,14187.557937755633,12667.486617331997
2022-10-28 16:00:00+00:00,34489.27767965055,14187.557937755633,12715.894185189487
2022-10-28 20:00:00+00:00,34489.27767965055,14187.557937755633,12789.597551495866
2022-10-29 00:00:00+00:00,34489.27767965055,14187.557937755633,12781.655463369607
2022-10-29 04:00:00+00:00,34489.27767965055,14187.557937755633,12910.254065524972
2022-10-29 08:00:00+00:00,34489.27767965055,14187.557937755633,12924.39636552497
2022-10-29 12:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-10-29 16:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-10-29 20:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-10-30 00:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-10-30 04:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-10-30 08:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-10-30 12:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-10-30 16:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-10-30 20:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-10-31 00:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-10-31 04:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-10-31 08:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-10-31 12:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-10-31 16:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-10-31 20:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-11-01 00:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-11-01 04:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-11-01 08:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-11-01 12:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-11-01 16:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-11-01 20:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-11-02 00:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-11-02 04:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-11-02 08:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-11-02 12:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-11-02 16:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-11-02 20:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-11-03 00:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-11-03 04:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-11-03 08:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-11-03 12:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-11-03 16:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-11-03 20:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-11-04 00:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-11-04 04:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-11-04 08:00:00+00:00,34489.27767965055,14187.557937755633,13109.39969274388
2022-11-04 12:00:00+00:00,34466.04445364473,14187.557937755633,13109.39969274388
2022-11-04 16:00:00+00:00,34589.81425364473,14187.557937755633,13109.39969274388
2022-11-04 20:00:00+00:00,34692.37564532038,14187.557937755633,13109.39969274388
2022-11-05 00:00:00+00:00,34712.81584532039,14187.557937755633,13109.39969274388
2022-11-05 04:00:00+00:00,34837.262915499334,14187.557937755633,13109.39969274388
2022-11-05 08:00:00+00:00,34810.86528738467,14177.43405147264,13042.336615729866
2022-11-05 12:00:00+00:00,34819.279371776,14180.755400574479,13064.338037355992
2022-11-05 16:00:00+00:00,34775.74090939144,14163.569165422678,12950.492249350431
2022-11-05 20:00:00+00:00,34787.51087259626,14168.247770182024,12971.285352103287
2022-11-06 00:00:00+00:00,34774.20679372224,14162.964332160283,12943.881495857995
2022-11-06 04:00:00+00:00,34747.29515077852,14152.276933287894,12888.448661947597
2022-11-06 08:00:00+00:00,34729.94815077852,14145.387933287895,12850.510550509845
2022-11-06 12:00:00+00:00,34754.918737858985,14155.304482224159,12905.171046152504
2022-11-06 16:00:00+00:00,34749.53473644829,14153.16633812326,12893.385492825255
2022-11-06 20:00:00+00:00,34729.06212747705,14145.036067574874,12848.571049742295
2022-11-07 00:00:00+00:00,34609.26332747705,14097.460467574874,12734.44145878889
2022-11-07 04:00:00+00:00,34611.67396817105,14095.396886511122,12734.44145878889
2022-11-07 08:00:00+00:00,34551.81715344205,14095.396886511122,12734.44145878889
2022-11-07 12:00:00+00:00,34551.81715344205,14095.396886511122,12734.44145878889
2022-11-07 16:00:00+00:00,34551.81715344205,14095.396886511122,12734.44145878889
2022-11-07 20:00:00+00:00,34551.81715344205,14095.396886511122,12734.44145878889
2022-11-08 00:00:00+00:00,34551.81715344205,14095.396886511122,12734.44145878889
2022-11-08 04:00:00+00:00,34551.81715344205,14095.396886511122,12734.44145878889
2022-11-08 08:00:00+00:00,34551.81715344205,14095.396886511122,12734.44145878889
2022-11-08 12:00:00+00:00,34551.81715344205,14095.396886511122,12734.44145878889
2022-11-08 16:00:00+00:00,34551.81715344205,14095.396886511122,12734.44145878889
2022-11-08 20:00:00+00:00,34551.81715344205,14095.396886511122,12734.44145878889
2022-11-09 00:00:00+00:00,34551.81715344205,14095.396886511122,12734.44145878889
2022-11-09 04:00:00+00:00,34551.81715344205,14095.396886511122,12734.44145878889
2022-11-09 08:00:00+00:00,34551.81715344205,14095.396886511122,12734.44145878889
2022-11-09 12:00:00+00:00,34551.81715344205,14095.396886511122,12734.44145878889
2022-11-09 16:00:00+00:00,34551.81715344205,14095.396886511122,12734.44145878889
2022-11-09 20:00:00+00:00,34551.81715344205,14095.396886511122,12734.44145878889
2022-11-10 00:00:00+00:00,34551.81715344205,14095.396886511122,12734.44145878889
2022-11-10 04:00:00+00:00,34551.81715344205,14095.396886511122,12734.44145878889
2022-11-10 08:00:00+00:00,34551.81715344205,14095.396886511122,12734.44145878889
2022-11-10 12:00:00+00:00,34551.81715344205,14095.396886511122,12734.44145878889
2022-11-10 16:00:00+00:00,34551.81715344205,14095.396886511122,12734.44145878889
2022-11-10 20:00:00+00:00,34551.81715344205,14095.396886511122,12734.44145878889
2022-11-11 00:00:00+00:00,34551.81715344205,14095.396886511122,12734.44145878889
2022-11-11 04:00:00+00:00,34551.81715344205,14095.396886511122,12734.44145878889
2022-11-11 08:00:00+00:00,34551.81715344205,14095.396886511122,12734.44145878889
2022-11-11 12:00:00+00:00,34551.81715344205,14095.396886511122,12734.44145878889
2022-11-11 16:00:00+00:00,34551.81715344205,14095.396886511122,12734.44145878889
2022-11-11 20:00:00+00:00,34551.81715344205,14095.396886511122,12734.44145878889
2022-11-12 00:00:00+00:00,34551.81715344205,14095.396886511122,12734.44145878889
2022-11-12 04:00:00+00:00,34551.81715344205,14095.396886511122,12734.44145878889
2022-11-12 08:00:00+00:00,34551.81715344205,14095.396886511122,12734.531165744991
2022-11-12 12:00:00+00:00,34551.81715344205,14095.396886511122,12734.480302081378
2022-11-12 16:00:00+00:00,34551.81715344205,14095.396886511122,12734.415261267517
2022-11-12 20:00:00+00:00,34551.81715344205,14095.396886511122,12734.45286497285
2022-11-13 00:00:00+00:00,34551.81715344205,14095.396886511122,12734.544338290652
2022-11-13 04:00:00+00:00,34551.81715344205,14095.396886511122,12734.433188326882
2022-11-13 08:00:00+00:00,34551.81715344205,14095.396886511122,12734.576820923512
2022-11-13 12:00:00+00:00,34551.81715344205,14095.396886511122,12734.686924809275
2022-11-13 16:00:00+00:00,34551.81715344205,14095.396886511122,12734.772467163304
2022-11-13 20:00:00+00:00,34551.81715344205,14095.396886511122,12734.789436161238
2022-11-14 00:00:00+00:00,34551.81715344205,14095.396886511122,12735.017881459407
2022-11-14 04:00:00+00:00,34551.81715344205,14095.396886511122,12735.210249959015
2022-11-14 08:00:00+00:00,34551.81715344205,14095.396886511122,12734.521736339464
2022-11-14 12:00:00+00:00,34551.81715344205,14095.396886511122,12734.59310293915
2022-11-14 16:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-14 20:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-15 00:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-15 04:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-15 08:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-15 12:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-15 16:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-15 20:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-16 00:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-16 04:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-16 08:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-16 12:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-16 16:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-16 20:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-17 00:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-17 04:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-17 08:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-17 12:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-17 16:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-17 20:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-18 00:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-18 04:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-18 08:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-18 12:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-18 16:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-18 20:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-19 00:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-19 04:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-19 08:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-19 12:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-19 16:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-19 20:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-20 00:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-20 04:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-20 08:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-20 12:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-20 16:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-20 20:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-21 00:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-21 04:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-21 08:00:00+00:00,34551.81715344205,14095.396886511122,12734.393515973521
2022-11-21 12:00:00+00:00,34551.81715344205,14085.460881605874,12731.262993880086
2022-11-21 16:00:00+00:00,34551.81715344205,14075.923613897094,12728.258101314306
2022-11-21 20:00:00+00:00,34551.81715344205,14164.940790708251,12756.304609076726
2022-11-22 00:00:00+00:00,34562.38250559236,14152.23879070825,12752.302609076725
2022-11-22 04:00:00+00:00,34561.093800353374,14137.50435120535,12747.660251425128
2022-11-22 08:00:00+00:00,34561.093800353374,14156.00985120535,12753.490751425128
2022-11-22 12:00:00+00:00,34561.093800353374,14158.749818355764,12754.354028746491
2022-11-22 16:00:00+00:00,34561.093800353374,14051.879796273974,12725.381007499145
2022-11-22 20:00:00+00:00,34561.093800353374,14067.399507791695,12725.381007499145
2022-11-23 00:00:00+00:00,34561.093800353374,14054.919364499965,12725.381007499145
2022-11-23 04:00:00+00:00,34561.093800353374,13977.345941857155,12725.381007499145
2022-11-23 08:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-23 12:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-23 16:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-23 20:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-24 00:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-24 04:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-24 08:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-24 12:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-24 16:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-24 20:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-25 00:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-25 04:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-25 08:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-25 12:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-25 16:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-25 20:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-26 00:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-26 04:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-26 08:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-26 12:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-26 16:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-26 20:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-27 00:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-27 04:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-27 08:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-27 12:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-27 16:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-27 20:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-28 00:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-28 04:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-28 08:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-28 12:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-28 16:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-28 20:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-29 00:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-29 04:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-29 08:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-29 12:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-29 16:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-29 20:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-30 00:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-30 04:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-30 08:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-30 12:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-30 16:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-11-30 20:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-01 00:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-01 04:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-01 08:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-01 12:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-01 16:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-01 20:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-02 00:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-02 04:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-02 08:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-02 12:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-02 16:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-02 20:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-03 00:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-03 04:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-03 08:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-03 12:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-03 16:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-03 20:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-04 00:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-04 04:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-04 08:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-04 12:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-04 16:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-04 20:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-05 00:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-05 04:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-05 08:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-05 12:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-05 16:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-05 20:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-06 00:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-06 04:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-06 08:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-06 12:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-06 16:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-06 20:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-07 00:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-07 04:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-07 08:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-07 12:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-07 16:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-07 20:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-08 00:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-08 04:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-08 08:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-08 12:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
2022-12-08 16:00:00+00:00,34561.093800353374,13974.61147971226,12725.381007499145
