,main_v43,xuyujian_v71_ref,final_candidate_recovery
2022-11-28 12:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-11-28 16:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-11-28 20:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-11-29 00:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-11-29 04:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-11-29 08:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-11-29 12:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-11-29 16:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-11-29 20:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-11-30 00:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-11-30 04:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-11-30 08:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-11-30 12:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-11-30 16:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-11-30 20:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-01 00:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-01 04:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-01 08:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-01 12:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-01 16:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-01 20:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-02 00:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-02 04:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-02 08:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-02 12:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-02 16:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-02 20:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-03 00:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-03 04:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-03 08:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-03 12:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-03 16:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-03 20:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-04 00:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-04 04:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-04 08:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-04 12:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-04 16:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-04 20:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-05 00:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-05 04:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-05 08:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-05 12:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-05 16:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-05 20:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-06 00:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-06 04:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-06 08:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-06 12:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-06 16:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-06 20:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-07 00:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-07 04:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-07 08:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-07 12:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-07 16:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-07 20:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-08 00:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-08 04:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-08 08:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-08 12:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-08 16:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-08 20:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-09 00:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-09 04:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-09 08:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-09 12:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-09 16:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-09 20:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-10 00:00:00+00:00,34192.089509360674,14140.495912141052,12427.00695428241
2022-12-10 04:00:00+00:00,34192.089509360674,14140.495912141052,12430.357929841492
2022-12-10 08:00:00+00:00,34192.089509360674,14140.495912141052,12431.217741421311
2022-12-10 12:00:00+00:00,34192.089509360674,14140.495912141052,12433.963048863392
2022-12-10 16:00:00+00:00,34192.089509360674,14140.495912141052,12441.407481143302
2022-12-10 20:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-11 00:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-11 04:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-11 08:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-11 12:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-11 16:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-11 20:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-12 00:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-12 04:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-12 08:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-12 12:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-12 16:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-12 20:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-13 00:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-13 04:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-13 08:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-13 12:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-13 16:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-13 20:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-14 00:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-14 04:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-14 08:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-14 12:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-14 16:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-14 20:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-15 00:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-15 04:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-15 08:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-15 12:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-15 16:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-15 20:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-16 00:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-16 04:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-16 08:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-16 12:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-16 16:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-16 20:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-17 00:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-17 04:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-17 08:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-17 12:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-17 16:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-17 20:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-18 00:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-18 04:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-18 08:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-18 12:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-18 16:00:00+00:00,34192.089509360674,14140.495912141052,12439.614720860356
2022-12-18 20:00:00+00:00,34192.089509360674,14126.000270234334,12439.614720860356
2022-12-19 00:00:00+00:00,34192.089509360674,14129.228570234332,12439.614720860356
2022-12-19 04:00:00+00:00,34192.089509360674,14141.420596668977,12439.614720860356
2022-12-19 08:00:00+00:00,34192.089509360674,14132.811796668977,12439.614720860356
2022-12-19 12:00:00+00:00,34192.089509360674,14130.383282963468,12439.614720860356
2022-12-19 16:00:00+00:00,34192.089509360674,14144.178582347267,12439.614720860356
2022-12-19 20:00:00+00:00,34192.089509360674,14167.9291499705,12439.614720860356
2022-12-20 00:00:00+00:00,34192.089509360674,14192.700132116648,12439.614720860356
2022-12-20 04:00:00+00:00,34192.089509360674,14132.654590167524,12439.614720860356
2022-12-20 08:00:00+00:00,34192.089509360674,14129.059986262435,12439.614720860356
2022-12-20 12:00:00+00:00,34192.089509360674,14128.820819646067,12439.614720860356
2022-12-20 16:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-20 20:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-21 00:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-21 04:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-21 08:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-21 12:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-21 16:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-21 20:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-22 00:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-22 04:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-22 08:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-22 12:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-22 16:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-22 20:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-23 00:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-23 04:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-23 08:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-23 12:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-23 16:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-23 20:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-24 00:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-24 04:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-24 08:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-24 12:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-24 16:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-24 20:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-25 00:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-25 04:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-25 08:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-25 12:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-25 16:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-25 20:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-26 00:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-26 04:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-26 08:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-26 12:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-26 16:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-26 20:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-27 00:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-27 04:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-27 08:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-27 12:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-27 16:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-27 20:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-28 00:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-28 04:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-28 08:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-28 12:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-28 16:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-28 20:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-29 00:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-29 04:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-29 08:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-29 12:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-29 16:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-29 20:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-30 00:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-30 04:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-30 08:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-30 12:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-30 16:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-30 20:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-31 00:00:00+00:00,34192.089509360674,14128.63556405816,12439.614720860356
2022-12-31 04:00:00+00:00,34192.089509360674,14128.63556405816,12449.450550487933
2022-12-31 08:00:00+00:00,34192.089509360674,14128.63556405816,12446.570750487932
2022-12-31 12:00:00+00:00,34192.089509360674,14128.63556405816,12446.551699698372
2022-12-31 16:00:00+00:00,34192.089509360674,14128.63556405816,12442.680488601432
2022-12-31 20:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-01 00:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-01 04:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-01 08:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-01 12:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-01 16:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-01 20:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-02 00:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-02 04:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-02 08:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-02 12:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-02 16:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-02 20:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-03 00:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-03 04:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-03 08:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-03 12:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-03 16:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-03 20:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-04 00:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-04 04:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-04 08:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-04 12:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-04 16:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-04 20:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-05 00:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-05 04:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-05 08:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-05 12:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-05 16:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-05 20:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-06 00:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-06 04:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-06 08:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-06 12:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-06 16:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-06 20:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-07 00:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-07 04:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-07 08:00:00+00:00,34192.089509360674,14128.63556405816,12441.525650347816
2023-01-07 12:00:00+00:00,34176.080562262774,14128.63556405816,12441.525650347816
2023-01-07 16:00:00+00:00,34186.75133537326,14128.63556405816,12441.525650347816
2023-01-07 20:00:00+00:00,34187.35870980525,14129.344138924536,12441.525650347816
2023-01-08 00:00:00+00:00,34187.33030457189,14129.332416129817,12441.525650347816
2023-01-08 04:00:00+00:00,34187.88085253854,14129.559626401766,12441.525650347816
2023-01-08 08:00:00+00:00,34190.95894809334,14130.829951551366,12441.525650347816
2023-01-08 12:00:00+00:00,34176.547294893346,14124.882285151365,12441.525650347816
2023-01-08 16:00:00+00:00,34213.493465867505,14140.129911267686,12441.525650347816
2023-01-08 20:00:00+00:00,34176.816278193335,14124.993294132313,12441.525650347816
2023-01-09 00:00:00+00:00,34279.24640629797,14167.266045413593,12441.525650347816
2023-01-09 04:00:00+00:00,34695.383381620806,14180.468445434584,12441.525650347816
2023-01-09 08:00:00+00:00,34710.22499564172,14180.943012032025,12441.525650347816
2023-01-09 12:00:00+00:00,34982.99859615083,14189.6650579822,12441.525650347816
2023-01-09 16:00:00+00:00,35180.334797201314,14195.974962643,12441.525650347816
2023-01-09 20:00:00+00:00,35350.86827098673,14201.42783928364,12441.525650347816
2023-01-10 00:00:00+00:00,34580.81856675589,14176.805189248282,12441.525650347816
2023-01-10 04:00:00+00:00,34707.72597611319,14174.655834982137,12441.525650347816
2023-01-10 08:00:00+00:00,34684.12771840444,14174.655834982137,12440.779453325997
2023-01-10 12:00:00+00:00,34921.997116132785,14174.655834982137,12449.418777698696
2023-01-10 16:00:00+00:00,35282.961565272344,14174.655834982137,12462.528866650497
2023-01-10 20:00:00+00:00,35811.191058693345,14174.655834982137,12481.713957210583
2023-01-11 00:00:00+00:00,35835.66845965618,14174.655834982137,12479.932698579434
2023-01-11 04:00:00+00:00,35724.258921530876,14174.655834982137,12479.932698579434
2023-01-11 08:00:00+00:00,35871.3174143286,14174.655834982137,12479.932698579434
2023-01-11 12:00:00+00:00,35828.670120566225,14174.655834982137,12479.932698579434
2023-01-11 16:00:00+00:00,35315.15851513338,14174.655834982137,12479.932698579434
2023-01-11 20:00:00+00:00,36380.95190861083,14174.655834982137,12479.932698579434
2023-01-12 00:00:00+00:00,38340.02938594123,14174.655834982137,12479.932698579434
2023-01-12 04:00:00+00:00,39906.04690810071,14174.655834982137,12479.932698579434
2023-01-12 08:00:00+00:00,39906.04690810071,14174.655834982137,12479.932698579434
2023-01-12 12:00:00+00:00,40774.360706604646,14174.655834982137,12479.932698579434
2023-01-12 16:00:00+00:00,39466.49171953742,14174.655834982137,12479.932698579434
2023-01-12 20:00:00+00:00,48635.66336417803,14174.655834982137,12479.932698579434
2023-01-13 00:00:00+00:00,48183.813038510656,14174.655834982137,12479.932698579434
2023-01-13 04:00:00+00:00,48549.747405232294,14174.655834982137,12479.932698579434
2023-01-13 08:00:00+00:00,47930.817322036135,14174.655834982137,12479.932698579434
2023-01-13 12:00:00+00:00,48999.91102249142,14174.655834982137,12479.932698579434
2023-01-13 16:00:00+00:00,52929.85745896798,14174.655834982137,12479.932698579434
2023-01-13 20:00:00+00:00,54061.72739470074,14174.655834982137,12479.932698579434
2023-01-14 00:00:00+00:00,60418.05063827979,14174.655834982137,12479.932698579434
2023-01-14 04:00:00+00:00,60418.05063827979,14174.655834982137,12479.932698579434
2023-01-14 08:00:00+00:00,59206.13632280607,14174.655834982137,12479.932698579434
2023-01-14 12:00:00+00:00,56337.2761998994,14174.655834982137,12479.932698579434
2023-01-14 16:00:00+00:00,57284.9011998994,14174.655834982137,12479.932698579434
2023-01-14 20:00:00+00:00,57338.276140119386,14174.655834982137,12479.932698579434
2023-01-15 00:00:00+00:00,59754.22675850225,14174.655834982137,12479.932698579434
2023-01-15 04:00:00+00:00,56292.488957301415,14174.655834982137,12479.932698579434
2023-01-15 08:00:00+00:00,56198.602698375405,14174.655834982137,12479.932698579434
2023-01-15 12:00:00+00:00,56131.24857128893,14174.655834982137,12479.932698579434
2023-01-15 16:00:00+00:00,57040.09608044068,14174.655834982137,12479.932698579434
2023-01-15 20:00:00+00:00,56776.36962067834,14174.655834982137,12479.932698579434
2023-01-16 00:00:00+00:00,56802.046620678346,14174.655834982137,12479.932698579434
2023-01-16 04:00:00+00:00,57745.33556171179,14174.655834982137,12479.932698579434
2023-01-16 08:00:00+00:00,57901.45839682834,14174.655834982137,12479.932698579434
2023-01-16 12:00:00+00:00,56492.49673882834,14174.655834982137,12479.932698579434
2023-01-16 16:00:00+00:00,57351.96848189945,14174.655834982137,12479.932698579434
2023-01-16 20:00:00+00:00,58835.760453528346,14174.655834982137,12479.932698579434
2023-01-17 00:00:00+00:00,58217.85388851125,14174.655834982137,12479.932698579434
2023-01-17 04:00:00+00:00,57933.22617419881,14174.655834982137,12479.932698579434
2023-01-17 08:00:00+00:00,57960.75194026202,14174.655834982137,12479.932698579434
2023-01-17 12:00:00+00:00,58358.64325663988,14174.655834982137,12479.932698579434
2023-01-17 16:00:00+00:00,58156.55213946383,14174.655834982137,12479.932698579434
2023-01-17 20:00:00+00:00,58903.52146777327,14174.655834982137,12479.932698579434
2023-01-18 00:00:00+00:00,57912.88042665398,14174.655834982137,12479.932698579434
2023-01-18 04:00:00+00:00,58484.393451364216,14174.655834982137,12479.932698579434
2023-01-18 08:00:00+00:00,58702.64616900198,14174.655834982137,12479.932698579434
2023-01-18 12:00:00+00:00,58226.44647277413,14174.655834982137,12479.932698579434
2023-01-18 16:00:00+00:00,57471.08339524197,14174.655834982137,12479.932698579434
2023-01-18 20:00:00+00:00,56855.86284916917,14174.655834982137,12479.932698579434
2023-01-19 00:00:00+00:00,55846.58650920821,14174.655834982137,12479.932698579434
2023-01-19 04:00:00+00:00,56148.145155915416,14174.655834982137,12479.932698579434
2023-01-19 08:00:00+00:00,56461.304699420056,14174.655834982137,12479.932698579434
2023-01-19 12:00:00+00:00,56105.24605245612,14174.655834982137,12479.932698579434
2023-01-19 16:00:00+00:00,56691.2670471646,14174.655834982137,12479.932698579434
2023-01-19 20:00:00+00:00,57683.69267510149,14174.655834982137,12511.856841962275
2023-01-20 00:00:00+00:00,57585.74632664772,14174.655834982137,12508.645132913065
2023-01-20 04:00:00+00:00,57649.44666120252,14174.655834982137,12510.73389828469
2023-01-20 08:00:00+00:00,57055.779555896275,14174.655834982137,12491.2672612489
2023-01-20 12:00:00+00:00,57058.82546850057,14174.655834982137,12491.367138224701
2023-01-20 16:00:00+00:00,57886.66999327241,14174.655834982137,12518.51256828434
2023-01-20 20:00:00+00:00,59479.2714504813,14174.655834982137,12570.734755151447
2023-01-21 00:00:00+00:00,64805.33486503427,14174.655834982137,12641.272323694593
2023-01-21 04:00:00+00:00,64002.98854776524,14156.621021906012,12641.272323694593
2023-01-21 08:00:00+00:00,64593.37937921825,14170.452073070854,12641.272323694593
2023-01-21 12:00:00+00:00,66377.08411547533,14212.238818656691,12641.272323694593
2023-01-21 16:00:00+00:00,66991.32634251029,14226.628635058172,12641.272323694593
2023-01-21 20:00:00+00:00,68823.02134750834,14269.539645837523,12846.420459447592
2023-01-22 00:00:00+00:00,65538.54700645224,14192.594459292282,12481.917300108284
2023-01-22 04:00:00+00:00,65428.523298407956,14190.719471785118,12472.794155425589
2023-01-22 08:00:00+00:00,66050.1511048588,14190.719471785118,12472.794155425589
2023-01-22 12:00:00+00:00,65504.8924016766,14190.719471785118,12472.794155425589
2023-01-22 16:00:00+00:00,65553.41541952507,14190.719471785118,12472.794155425589
2023-01-22 20:00:00+00:00,65189.38030982508,14190.719471785118,12472.794155425589
2023-01-23 00:00:00+00:00,65129.322009825075,14190.719471785118,12472.794155425589
2023-01-23 04:00:00+00:00,64902.90542532352,14190.719471785118,12472.794155425589
2023-01-23 08:00:00+00:00,65057.10795719507,14190.719471785118,12472.794155425589
2023-01-23 12:00:00+00:00,66055.34021339192,14190.719471785118,12472.794155425589
2023-01-23 16:00:00+00:00,65810.72021981595,14190.719471785118,12472.794155425589
2023-01-23 20:00:00+00:00,65496.17296711576,14190.719471785118,12472.794155425589
2023-01-24 00:00:00+00:00,66078.31286711575,14190.719471785118,12472.794155425589
